processed_data\71\africa\01383,01383_0.mp4,01383_1.mp4,01383_2.mp4,africa
processed_data\71\africa\01388,01388_0.mp4,01388_1.mp4,africa
processed_data\71\africa\01392,01392_0.mp4,01392_1.mp4,africa
processed_data\71\africa\01393,01393_0.mp4,01393_1.mp4,africa
processed_data\71\africa\01394,01394_0.mp4,01394_1.mp4,africa
processed_data\71\africa\01395,01395_0.mp4,01395_1.mp4,africa
processed_data\71\africa\01397,01397_0.mp4,01397_1.mp4,africa
processed_data\71\africa\01398,01398_0.mp4,01398_1.mp4,africa
processed_data\71\after\01418,01418_0.mp4,01418_1.mp4,after
processed_data\71\after\01419,01419_0.mp4,01419_1.mp4,after
processed_data\71\after\01422,01422_0.mp4,01422_1.mp4,after
processed_data\71\after\01426,01426_0.mp4,01426_1.mp4,after
processed_data\71\after\01428,01428_0.mp4,01428_1.mp4,after
processed_data\71\afternoon\01434,01434_0.mp4,01434_1.mp4,afternoon
processed_data\71\afternoon\01436,01436_0.mp4,01436_1.mp4,afternoon
processed_data\71\afternoon\01440,01440_0.mp4,01440_1.mp4,afternoon
processed_data\71\afternoon\01442,01442_0.mp4,01442_1.mp4,afternoon
processed_data\71\afternoon\70279,70279_0.mp4,70279_1.mp4,afternoon
processed_data\71\again\01461,01461_0.mp4,01461_1.mp4,again
processed_data\71\again\01463,01463_0.mp4,01463_1.mp4,again
processed_data\71\again\01464,01464_0.mp4,01464_1.mp4,again
processed_data\71\again\01467,01467_0.mp4,01467_1.mp4,again
processed_data\71\again\01468,01468_0.mp4,01468_1.mp4,again
processed_data\71\again\01469,01469_0.mp4,01469_1.mp4,again
processed_data\71\again\01470,01470_0.mp4,01470_1.mp4,again
processed_data\71\again\01471,01471_0.mp4,01471_1.mp4,again
processed_data\71\again\70219,70219_0.mp4,70219_1.mp4,again
processed_data\71\against\01473,01473_0.mp4,01473_1.mp4,against
processed_data\71\against\01474,01474_0.mp4,01474_1.mp4,against
processed_data\71\against\01479,01479_0.mp4,01479_1.mp4,against
processed_data\71\age\01485,01485_0.mp4,01485_1.mp4,age
processed_data\71\age\01487,01487_0.mp4,01487_1.mp4,age
processed_data\71\age\01495,01495_0.mp4,01495_1.mp4,age
processed_data\71\agenda\01505,01505_0.mp4,01505_1.mp4,agenda
processed_data\71\agenda\01514,01514_0.mp4,01514_1.mp4,agenda
processed_data\71\agenda\01515,01515_0.mp4,01515_1.mp4,agenda
processed_data\71\ago\01552,01552_0.mp4,01552_1.mp4,ago
processed_data\71\ago\01554,01554_0.mp4,01554_1.mp4,ago
processed_data\71\ago\01564,01564_0.mp4,01564_1.mp4,ago
processed_data\71\agree\01575,01575_0.mp4,01575_1.mp4,agree
processed_data\71\agree\01577,01577_0.mp4,01577_1.mp4,agree
processed_data\71\agree\01581,01581_0.mp4,01581_1.mp4,agree
processed_data\71\agree\70117,70117_0.mp4,70117_1.mp4,agree
processed_data\71\agreement\01583,01583_0.mp4,01583_1.mp4,agreement
processed_data\71\agreement\01585,01585_0.mp4,01585_1.mp4,agreement
processed_data\71\ahead\01599,01599_0.mp4,01599_1.mp4,ahead
processed_data\71\ahead\01603,01603_0.mp4,01603_1.mp4,ahead
processed_data\71\ahead\01604,01604_0.mp4,01604_1.mp4,ahead
processed_data\71\ahead\01605,01605_0.mp4,01605_1.mp4,ahead
processed_data\71\aid\01621,01621_0.mp4,01621_1.mp4,aid
processed_data\71\aid\01624,01624_0.mp4,01624_1.mp4,aid
processed_data\71\aid\01628,01628_0.mp4,01628_1.mp4,aid
processed_data\71\aim\01642,01642_0.mp4,01642_1.mp4,aim
processed_data\71\aim\01643,01643_0.mp4,01643_1.mp4,aim
processed_data\71\aim\01652,01652_0.mp4,01652_1.mp4,aim
processed_data\71\aim\01653,01653_0.mp4,01653_1.mp4,aim
processed_data\71\airplane\01724,01724_0.mp4,01724_1.mp4,airplane
processed_data\71\airplane\01727,01727_0.mp4,01727_1.mp4,airplane
processed_data\71\airplane\01730,01730_0.mp4,01730_1.mp4,airplane
processed_data\71\airplane\01734,01734_0.mp4,01734_1.mp4,airplane
processed_data\71\alarm\01801,01801_0.mp4,01801_1.mp4,alarm
processed_data\71\alarm\01802,01802_0.mp4,01802_1.mp4,alarm
processed_data\71\alarm\01806,01806_0.mp4,01806_1.mp4,alarm
processed_data\71\alarm\01808,01808_0.mp4,01808_1.mp4,alarm
processed_data\71\alcohol\01831,01831_0.mp4,01831_1.mp4,alcohol
processed_data\71\alcohol\01832,01832_0.mp4,01832_1.mp4,alcohol
processed_data\71\alcohol\01837,01837_0.mp4,01837_1.mp4,alcohol
processed_data\71\alcohol\01839,01839_0.mp4,01839_1.mp4,alcohol
processed_data\71\algebra\01874,01874_0.mp4,01874_1.mp4,algebra
processed_data\71\algebra\01876,01876_0.mp4,01876_1.mp4,01876_2.mp4,algebra
processed_data\71\algebra\01879,01879_0.mp4,01879_1.mp4,algebra
processed_data\71\algebra\01880,01880_0.mp4,01880_1.mp4,algebra
processed_data\71\all\01986,01986_0.mp4,01986_1.mp4,all
processed_data\71\all\01987,01987_0.mp4,01987_1.mp4,all
processed_data\71\all\01988,01988_0.mp4,01988_1.mp4,01988_2.mp4,all
processed_data\71\all\01995,01995_0.mp4,01995_1.mp4,all
processed_data\71\all\01996,01996_0.mp4,01996_1.mp4,all
processed_data\71\all\01998,01998_0.mp4,01998_1.mp4,all
processed_data\71\all\01999,01999_0.mp4,01999_1.mp4,all
processed_data\71\all\02003,02003_0.mp4,02003_1.mp4,all
processed_data\71\all\68001,68001_0.mp4,68001_1.mp4,all
processed_data\71\all\69206,69206_0.mp4,69206_1.mp4,all
processed_data\71\all day\01924,01924_0.mp4,01924_1.mp4,all day
processed_data\71\all day\01927,01927_0.mp4,01927_1.mp4,all day
processed_data\71\allergy\01955,01955_0.mp4,01955_1.mp4,allergy
processed_data\71\allergy\01957,01957_0.mp4,01957_1.mp4,allergy
processed_data\71\allergy\01964,01964_0.mp4,01964_1.mp4,allergy
processed_data\71\allergy\01965,01965_0.mp4,01965_1.mp4,allergy
processed_data\71\alligator\02008,02008_0.mp4,02008_1.mp4,alligator
processed_data\71\alligator\02010,02010_0.mp4,02010_1.mp4,alligator
processed_data\71\alligator\02013,02013_0.mp4,02013_1.mp4,alligator
processed_data\71\alligator\02014,02014_0.mp4,02014_1.mp4,alligator
processed_data\71\allow\02046,02046_0.mp4,02046_1.mp4,allow
processed_data\71\allow\02050,02050_0.mp4,02050_1.mp4,allow
processed_data\71\allow\02052,02052_0.mp4,02052_1.mp4,allow
processed_data\71\almost\02091,02091_0.mp4,02091_1.mp4,almost
processed_data\71\almost\02093,02093_0.mp4,02093_1.mp4,almost
processed_data\71\almost\02096,02096_0.mp4,02096_1.mp4,almost
processed_data\71\almost\02097,02097_0.mp4,02097_1.mp4,almost
processed_data\71\almost\02098,02098_0.mp4,02098_1.mp4,almost
processed_data\71\almost\65056,65056_0.mp4,65056_1.mp4,almost
processed_data\71\alone\02102,02102_0.mp4,02102_1.mp4,alone
processed_data\71\alone\02103,02103_0.mp4,02103_1.mp4,alone
processed_data\71\alone\02106,02106_0.mp4,02106_1.mp4,alone
processed_data\71\alone\02111,02111_0.mp4,02111_1.mp4,alone
processed_data\71\alone\02112,02112_0.mp4,02112_1.mp4,alone
processed_data\71\alphabet\02143,02143_0.mp4,02143_1.mp4,alphabet
processed_data\71\alphabet\02145,02145_0.mp4,02145_1.mp4,alphabet
processed_data\71\alphabet\02150,02150_0.mp4,02150_1.mp4,alphabet
processed_data\71\alphabet\02151,02151_0.mp4,02151_1.mp4,alphabet
processed_data\71\already\02159,02159_0.mp4,02159_1.mp4,already
processed_data\71\already\02160,02160_0.mp4,02160_1.mp4,already
processed_data\71\already\02163,02163_0.mp4,02163_1.mp4,already
processed_data\71\already\02168,02168_0.mp4,02168_1.mp4,already
processed_data\71\also\02175,02175_0.mp4,02175_1.mp4,also
processed_data\71\also\02180,02180_0.mp4,02180_1.mp4,also
processed_data\71\also\02181,02181_0.mp4,02181_1.mp4,also
processed_data\71\also\69207,69207_0.mp4,69207_1.mp4,also
processed_data\71\always\02229,02229_0.mp4,02229_1.mp4,always
processed_data\71\always\02231,02231_0.mp4,02231_1.mp4,always
processed_data\71\always\02232,02232_0.mp4,02232_1.mp4,always
processed_data\71\always\02234,02234_0.mp4,02234_1.mp4,always
processed_data\71\always\02235,02235_0.mp4,02235_1.mp4,always
processed_data\71\always\02236,02236_0.mp4,02236_1.mp4,always
processed_data\71\always\02238,02238_0.mp4,02238_1.mp4,always
processed_data\71\always\70037,70037_0.mp4,70037_1.mp4,always
processed_data\71\amazing\02273,02273_0.mp4,02273_1.mp4,amazing
processed_data\71\amazing\02284,02284_0.mp4,02284_1.mp4,amazing
processed_data\71\amazing\02285,02285_0.mp4,02285_1.mp4,amazing
processed_data\71\america\02348,02348_0.mp4,02348_1.mp4,america
processed_data\71\america\02349,02349_0.mp4,02349_1.mp4,02349_2.mp4,america
processed_data\71\america\02351,02351_0.mp4,02351_1.mp4,02351_2.mp4,america
processed_data\71\america\02354,02354_0.mp4,02354_1.mp4,america
processed_data\71\america\02355,02355_0.mp4,02355_1.mp4,america
processed_data\71\america\02356,02356_0.mp4,02356_1.mp4,america
processed_data\71\america\68002,68002_0.mp4,68002_1.mp4,america
processed_data\71\amputate\02429,02429_0.mp4,02429_1.mp4,amputate
processed_data\71\amputate\02431,02431_0.mp4,02431_1.mp4,amputate
processed_data\71\amputate\02435,02435_0.mp4,02435_1.mp4,amputate
processed_data\71\analyze\02474,02474_0.mp4,02474_1.mp4,analyze
processed_data\71\analyze\02475,02475_0.mp4,02475_1.mp4,analyze
processed_data\71\analyze\02476,02476_0.mp4,02476_1.mp4,analyze
processed_data\71\analyze\02478,02478_0.mp4,02478_1.mp4,analyze
processed_data\71\analyze\02482,02482_0.mp4,02482_1.mp4,analyze
processed_data\71\analyze\02483,02483_0.mp4,02483_1.mp4,analyze
processed_data\71\anatomy\02484,02484_0.mp4,02484_1.mp4,anatomy
processed_data\71\anatomy\02485,02485_0.mp4,02485_1.mp4,anatomy
processed_data\71\anatomy\02487,02487_0.mp4,02487_1.mp4,anatomy
processed_data\71\anatomy\02490,02490_0.mp4,02490_1.mp4,anatomy
processed_data\71\anatomy\02491,02491_0.mp4,02491_1.mp4,anatomy
processed_data\71\anatomy\02492,02492_0.mp4,02492_1.mp4,anatomy
processed_data\71\and\02519,02519_0.mp4,02519_1.mp4,and
processed_data\71\and\02522,02522_0.mp4,02522_1.mp4,and
processed_data\71\and\02523,02523_0.mp4,02523_1.mp4,and
processed_data\71\and\02525,02525_0.mp4,02525_1.mp4,and
processed_data\71\angel\02548,02548_0.mp4,02548_1.mp4,angel
processed_data\71\angle\02558,02558_0.mp4,02558_1.mp4,angle
processed_data\71\angle\02562,02562_0.mp4,02562_1.mp4,angle
processed_data\71\angle\02563,02563_0.mp4,02563_1.mp4,angle
processed_data\71\angle\69210,69210_0.mp4,69210_1.mp4,angle
processed_data\71\angry\02569,02569_0.mp4,02569_1.mp4,angry
processed_data\71\angry\02575,02575_0.mp4,02575_1.mp4,angry
processed_data\71\animal\02583,02583_0.mp4,02583_1.mp4,animal
processed_data\71\animal\02584,02584_0.mp4,02584_1.mp4,animal
processed_data\71\animal\02585,02585_0.mp4,02585_1.mp4,animal
processed_data\71\animal\02587,02587_0.mp4,02587_1.mp4,animal
processed_data\71\animal\02590,02590_0.mp4,02590_1.mp4,animal
processed_data\71\animal\02591,02591_0.mp4,02591_1.mp4,animal
processed_data\71\animal\02592,02592_0.mp4,02592_1.mp4,animal
processed_data\71\anniversary\02607,02607_0.mp4,02607_1.mp4,anniversary
processed_data\71\anniversary\02609,02609_0.mp4,02609_1.mp4,anniversary
processed_data\71\anniversary\02611,02611_0.mp4,02611_1.mp4,anniversary
processed_data\71\anniversary\02614,02614_0.mp4,02614_1.mp4,anniversary
processed_data\71\anniversary\02616,02616_0.mp4,02616_1.mp4,anniversary
processed_data\71\announce\02619,02619_0.mp4,02619_1.mp4,announce
processed_data\71\announce\02620,02620_0.mp4,02620_1.mp4,announce
processed_data\71\announce\02623,02623_0.mp4,02623_1.mp4,announce
processed_data\71\announce\02625,02625_0.mp4,02625_1.mp4,announce
processed_data\71\annoy\02643,02643_0.mp4,02643_1.mp4,annoy
processed_data\71\annoy\02645,02645_0.mp4,02645_1.mp4,annoy
processed_data\71\annoy\02653,02653_0.mp4,02653_1.mp4,annoy
processed_data\71\another\02699,02699_0.mp4,02699_1.mp4,another
processed_data\71\another\02706,02706_0.mp4,02706_1.mp4,another
processed_data\71\answer\02710,02710_0.mp4,02710_1.mp4,answer
processed_data\71\answer\02711,02711_0.mp4,02711_1.mp4,answer
processed_data\71\answer\02713,02713_0.mp4,02713_1.mp4,answer
processed_data\71\answer\02716,02716_0.mp4,02716_1.mp4,answer
processed_data\71\answer\02718,02718_0.mp4,02718_1.mp4,answer
processed_data\71\answer\70275,70275_0.mp4,70275_1.mp4,answer
processed_data\71\any\02826,02826_0.mp4,02826_1.mp4,any
processed_data\71\any\02828,02828_0.mp4,02828_1.mp4,any
processed_data\71\any\02829,02829_0.mp4,02829_1.mp4,any
processed_data\71\any\02830,02830_0.mp4,02830_1.mp4,any
processed_data\71\any\02832,02832_0.mp4,02832_1.mp4,any
processed_data\71\any\02833,02833_0.mp4,02833_1.mp4,any
processed_data\71\any\69212,69212_0.mp4,69212_1.mp4,any
processed_data\71\any\70095,70095_0.mp4,70095_1.mp4,any
processed_data\71\anyway\02851,02851_0.mp4,02851_1.mp4,anyway
processed_data\71\anyway\02852,02852_0.mp4,02852_1.mp4,anyway
processed_data\71\anyway\02856,02856_0.mp4,02856_1.mp4,anyway
processed_data\71\apart\02864,02864_0.mp4,02864_1.mp4,apart
processed_data\71\apart\02865,02865_0.mp4,02865_1.mp4,apart
processed_data\71\apart\02869,02869_0.mp4,02869_1.mp4,apart
processed_data\71\apart\02870,02870_0.mp4,02870_1.mp4,apart
processed_data\71\apartment\02872,02872_0.mp4,02872_1.mp4,apartment
processed_data\71\apartment\02875,02875_0.mp4,02875_1.mp4,02875_2.mp4,apartment
processed_data\71\apartment\02878,02878_0.mp4,02878_1.mp4,apartment
processed_data\71\apartment\02880,02880_0.mp4,02880_1.mp4,apartment
processed_data\71\apostrophe\02910,02910_0.mp4,02910_1.mp4,apostrophe
processed_data\71\appear\02951,02951_0.mp4,02951_1.mp4,appear
processed_data\71\appear\02952,02952_0.mp4,02952_1.mp4,appear
processed_data\71\appear\02954,02954_0.mp4,02954_1.mp4,appear
processed_data\71\appear\02959,02959_0.mp4,02959_1.mp4,appear
processed_data\71\appear\02961,02961_0.mp4,02961_1.mp4,appear
processed_data\71\appetite\02969,02969_0.mp4,02969_1.mp4,appetite
processed_data\71\appetite\02970,02970_0.mp4,02970_1.mp4,appetite
processed_data\71\appetite\02971,02971_0.mp4,02971_1.mp4,02971_2.mp4,appetite
processed_data\71\appetite\02975,02975_0.mp4,02975_1.mp4,appetite
processed_data\71\apple\02999,02999_0.mp4,02999_1.mp4,apple
processed_data\71\apple\03000,03000_0.mp4,03000_1.mp4,apple
processed_data\71\apple\03001,03001_0.mp4,03001_1.mp4,apple
processed_data\71\apple\03003,03003_0.mp4,03003_1.mp4,apple
processed_data\71\apple\03007,03007_0.mp4,03007_1.mp4,apple
processed_data\71\apple\03008,03008_0.mp4,03008_1.mp4,apple
processed_data\71\apple\65086,65086_0.mp4,65086_1.mp4,apple
processed_data\71\apple\68003,68003_0.mp4,68003_1.mp4,apple
processed_data\71\apple\69213,69213_0.mp4,69213_1.mp4,apple
processed_data\71\apple\70309,70309_0.mp4,70309_1.mp4,apple
processed_data\71\appointment\03055,03055_0.mp4,03055_1.mp4,03055_2.mp4,appointment
processed_data\71\appointment\03056,03056_0.mp4,03056_1.mp4,appointment
processed_data\71\appointment\03057,03057_0.mp4,03057_1.mp4,appointment
processed_data\71\appointment\03059,03059_0.mp4,03059_1.mp4,appointment
processed_data\71\appointment\03060,03060_0.mp4,03060_1.mp4,appointment
processed_data\71\appointment\03063,03063_0.mp4,03063_1.mp4,appointment
processed_data\71\appointment\70155,70155_0.mp4,70155_1.mp4,70155_2.mp4,appointment
processed_data\71\appreciate\03068,03068_0.mp4,03068_1.mp4,appreciate
processed_data\71\appreciate\03070,03070_0.mp4,03070_1.mp4,appreciate
processed_data\71\appreciate\03074,03074_0.mp4,03074_1.mp4,appreciate
processed_data\71\approach\03090,03090_0.mp4,03090_1.mp4,approach
processed_data\71\approach\03093,03093_0.mp4,03093_1.mp4,approach
processed_data\71\appropriate\03101,03101_0.mp4,03101_1.mp4,appropriate
processed_data\71\appropriate\03103,03103_0.mp4,03103_1.mp4,appropriate
processed_data\71\appropriate\03108,03108_0.mp4,03108_1.mp4,appropriate
processed_data\71\approve\03118,03118_0.mp4,03118_1.mp4,approve
processed_data\71\approve\03119,03119_0.mp4,03119_1.mp4,approve
processed_data\71\approve\03120,03120_0.mp4,03120_1.mp4,approve
processed_data\71\approve\03122,03122_0.mp4,03122_1.mp4,approve
processed_data\71\approve\03126,03126_0.mp4,03126_1.mp4,approve
processed_data\71\approve\03127,03127_0.mp4,03127_1.mp4,approve
processed_data\71\approve\03128,03128_0.mp4,03128_1.mp4,approve
processed_data\71\approve\03131,03131_0.mp4,03131_1.mp4,approve
processed_data\71\april\03150,03150_0.mp4,03150_1.mp4,april
processed_data\71\april\03154,03154_0.mp4,03154_1.mp4,april
processed_data\71\april\03156,03156_0.mp4,03156_1.mp4,03156_2.mp4,03156_3.mp4,april
processed_data\71\april\03161,03161_0.mp4,03161_1.mp4,april
processed_data\71\archery\03199,03199_0.mp4,03199_1.mp4,archery
processed_data\71\archery\03201,03201_0.mp4,03201_1.mp4,archery
processed_data\71\archery\03206,03206_0.mp4,03206_1.mp4,archery
processed_data\71\archery\03207,03207_0.mp4,03207_1.mp4,archery
processed_data\71\area\03234,03234_0.mp4,03234_1.mp4,area
processed_data\71\area\03238,03238_0.mp4,03238_1.mp4,area
processed_data\71\area\03243,03243_0.mp4,03243_1.mp4,area
processed_data\71\area\03244,03244_0.mp4,03244_1.mp4,area
processed_data\71\area\03245,03245_0.mp4,03245_1.mp4,area
processed_data\71\area\03246,03246_0.mp4,03246_1.mp4,area
processed_data\71\argue\03267,03267_0.mp4,03267_1.mp4,argue
processed_data\71\argue\03268,03268_0.mp4,03268_1.mp4,argue
processed_data\71\argue\03270,03270_0.mp4,03270_1.mp4,argue
processed_data\71\argue\03274,03274_0.mp4,03274_1.mp4,argue
processed_data\71\argue\03280,03280_0.mp4,03280_1.mp4,argue
processed_data\71\argue\03281,03281_0.mp4,03281_1.mp4,argue
processed_data\71\argue\03282,03282_0.mp4,03282_1.mp4,argue
processed_data\71\arizona\03311,03311_0.mp4,03311_1.mp4,arizona
processed_data\71\arizona\03316,03316_0.mp4,03316_1.mp4,arizona
processed_data\71\arizona\03320,03320_0.mp4,03320_1.mp4,arizona
processed_data\71\arm\03337,03337_0.mp4,03337_1.mp4,arm
processed_data\71\arm\03339,03339_0.mp4,03339_1.mp4,arm
processed_data\71\arm\03344,03344_0.mp4,03344_1.mp4,arm
processed_data\71\army\03362,03362_0.mp4,03362_1.mp4,army
processed_data\71\army\03365,03365_0.mp4,03365_1.mp4,army
processed_data\71\army\03366,03366_0.mp4,03366_1.mp4,army
processed_data\71\army\03368,03368_0.mp4,03368_1.mp4,army
processed_data\71\army\65095,65095_0.mp4,65095_1.mp4,army
processed_data\71\around\03376,03376_0.mp4,03376_1.mp4,around
processed_data\71\around\03378,03378_0.mp4,03378_1.mp4,around
processed_data\71\around\03385,03385_0.mp4,03385_1.mp4,around
processed_data\71\around\03389,03389_0.mp4,03389_1.mp4,around
processed_data\71\arrest\03427,03427_0.mp4,03427_1.mp4,arrest
processed_data\71\arrest\03430,03430_0.mp4,03430_1.mp4,arrest
processed_data\71\arrive\03435,03435_0.mp4,03435_1.mp4,arrive
processed_data\71\arrive\03439,03439_0.mp4,03439_1.mp4,arrive
processed_data\71\arrive\03442,03442_0.mp4,03442_1.mp4,arrive
processed_data\71\arrive\03443,03443_0.mp4,03443_1.mp4,arrive
processed_data\71\arrive\03444,03444_0.mp4,03444_1.mp4,arrive
processed_data\71\arrive\03445,03445_0.mp4,03445_1.mp4,arrive
